id,CountyName,StateName,geocentroid,popcentroid,difference,area,population,WeightedDifference
50013,Grand Isle,Vermont,"44.80888238,-73.29535578","44.79441,-73.298303",1625.1,211.89,6970,111.6
45007,Anderson,South Carolina,"34.51765721,-82.63864442","34.557505,-82.618277",4799.6,1852.94,187126,111.5
51173,Smyth,Virginia,"36.84622744,-81.53720323","36.829257,-81.574231",3802.1,1167.9,32208,111.3
51157,Rappahannock,Virginia,"38.68441646,-78.15646381","38.692393,-78.124495",2919,689.52,7373,111.2
17083,Jersey,Illinois,"39.09087314,-90.35265357","39.072862,-90.32042",3431.8,956.41,22985,111
36009,Cattaraugus,New York,"42.24756699,-78.67941429","42.224267,-78.607656",6464,3388.61,80317,111
48197,Hardeman,Texas,"34.29007359,-99.74505349","34.283002,-99.694647",4706.9,1800.34,4139,110.9
09013,Tolland,Connecticut,"41.86118124,-72.33633491","41.842762,-72.37209",3605.8,1062.45,152691,110.6
09003,Hartford,Connecticut,"41.8038927,-72.73232575","41.761943,-72.717282",4824.2,1903.89,894014,110.6
20019,Chautauqua,Kansas,"37.15000647,-96.24525183","37.111002,-96.231466",4498.7,1654.69,3669,110.6
01083,Limestone,Alabama,"34.81041614,-86.98448066","34.815612,-86.938972",4203.5,1450.23,82782,110.4
31047,Dawson,Nebraska,"40.86821014,-99.81694326","40.828531,-99.858944",5653.4,2623.91,24326,110.4
01079,Lawrence,Alabama,"34.51928063,-87.31379317","34.543683,-87.272414",4664.7,1788.85,34339,110.3
16017,Bonner,Idaho,"48.29892289,-116.6003848","48.235649,-116.630982",7393.4,4492.52,40877,110.3
12127,Volusia,Florida,"29.05708008,-81.18131582","29.073725,-81.123944",5883.5,2851.66,494593,110.2
47175,Van Buren,Tennessee,"35.69709962,-85.45337939","35.723509,-85.45447",2931.9,708.14,5548,110.2
28057,Itawamba,Mississippi,"34.27989936,-88.3607742","34.292221,-88.40269",4094.2,1379.91,23401,110.2
72091,Manat,Puerto Rico,"18.42034913,-66.49155506","18.427182,-66.482836",1191.9,116.88,44113,110.2
21077,Gallatin,Kentucky,"38.7534007,-84.85793289","38.764401,-84.842979",1783.4,262.19,8589,110.1
38061,Mountrail,North Dakota,"48.20194776,-102.3555582","48.134702,-102.371315",7568.6,4727.5,7673,110.1
13051,Chatham,Georgia,"32.00347317,-81.132924","32.036008,-81.126449",3659.2,1104.47,265128,110.1
19005,Allamakee,Iowa,"43.28434932,-91.37652268","43.25705,-91.417115",4478.6,1655.21,14330,110.1
19065,Fayette,Iowa,"42.86271799,-91.8441231","42.820385,-91.855375",4791.9,1892.79,20880,110.1
36047,Kings,New York,"40.64046767,-73.94320448","40.650523,-73.954811",1486.8,183.41,2504700,109.8
55103,Richland,Wisconsin,"43.37579717,-90.43005998","43.350327,-90.39055",4273.7,1518.12,18021,109.7
48313,Madison,Texas,"30.96603873,-95.93506401","30.955599,-95.897089",3808.4,1207.1,13664,109.6
37113,Macon,North Carolina,"35.15290478,-83.42439306","35.157148,-83.380756",4003.8,1335.29,33922,109.6
29085,Hickory,Missouri,"37.94142881,-93.32047718","37.910659,-93.330251",3521.7,1033.64,9627,109.5
09007,Middlesex,Connecticut,"41.45977447,-72.53946802","41.478564,-72.571408",3387.3,956.49,165676,109.5
55135,Waupaca,Wisconsin,"44.47068665,-88.96533798","44.432371,-88.937106",4814.3,1936.57,52410,109.4
31033,Cheyenne,Nebraska,"41.22002732,-102.9964301","41.166245,-102.982623",6084.2,3098.37,9998,109.3
55013,Burnett,Wisconsin,"45.86571526,-92.36743724","45.833418,-92.413067",5044.6,2128.58,15457,109.3
51678,Lexington,Virginia,"37.78208841,-79.44487437","37.784093,-79.442982",278,6.47,7042,109.3
37037,Chatham,North Carolina,"35.7055189,-79.25475111","35.744124,-79.236572",4588.3,1766.85,63505,109.2
37005,Alleghany,North Carolina,"36.4897876,-81.13380437","36.498332,-81.105731",2688.1,608.8,11155,108.9
30103,Treasure,Montana,"46.21198854,-107.2733793","46.255884,-107.241002",5481.3,2531.45,718,108.9
20067,Grant,Kansas,"37.56227336,-101.3079758","37.580306,-101.34973",4196.6,1488.73,7829,108.8
22115,Vernon,Louisiana,"31.10845216,-93.18084925","31.094949,-93.245823",6376.9,3439.27,52334,108.7
48483,Wheeler,Texas,"35.40114335,-100.2699514","35.353697,-100.265178",5281.9,2368.6,5410,108.5
35007,Colfax,New Mexico,"36.60635967,-104.6488208","36.702618,-104.643736",10691.6,9733.33,13750,108.4
51051,Dickenson,Virginia,"37.12349438,-82.35208815","37.142003,-82.379283",3171.5,856.07,15903,108.4
54019,Fayette,West Virginia,"38.03031004,-81.08255343","38.033101,-81.13355",4487.9,1713.41,46039,108.4
02198,Prince of Wales-Hyder,Alaska,"55.5049957,-132.7016049","55.448164,-132.560842",10920.6,10160.19,5559,108.3
13173,Lanier,Georgia,"31.03765793,-83.0661685","31.035393,-83.090886",2373,479.82,10078,108.3
31111,Lincoln,Nebraska,"41.04740505,-100.7458482","41.119635,-100.78923",8811,6640.91,36288,108.1
21115,Johnson,Kentucky,"37.84889569,-82.83465691","37.829598,-82.813992",2810.1,678.46,23356,107.9
72075,Juana Daz,Puerto Rico,"18.05019296,-66.49649014","18.041996,-66.505893",1346.9,156.12,50747,107.8
20111,Lyon,Kansas,"38.45635779,-96.15274278","38.416154,-96.179779",5048.6,2194.95,33690,107.8
28023,Clarke,Mississippi,"32.04236187,-88.68874182","32.062753,-88.730627",4556.3,1791.12,16732,107.7
21023,Bracken,Kentucky,"38.68489628,-84.0876448","38.702562,-84.070088",2485.7,532.53,8488,107.7
37163,Sampson,North Carolina,"34.99049007,-78.37128791","35.033839,-78.396164",5318.2,2446.87,63431,107.5
48063,Camp,Texas,"32.97057605,-94.97399554","32.990653,-94.98408",2417.9,507.19,12401,107.4
34035,Somerset,New Jersey,"40.56212597,-74.61421882","40.561176,-74.578798",3001.6,781.69,323444,107.4
47161,Stewart,Tennessee,"36.50229069,-87.83863655","36.493717,-87.798679",3704.2,1189.66,13324,107.4
46045,Edmunds,South Dakota,"45.41848486,-99.21538422","45.453502,-99.160435",5799.4,2916.21,4071,107.4
45001,Abbeville,South Carolina,"34.22485617,-82.46049773","34.238459,-82.422325",3827,1270.35,25417,107.4
08107,Routt,Colorado,"40.48498629,-106.9894293","40.453133,-106.899535",8404.2,6117.62,23509,107.4
72131,San Sebastin,Puerto Rico,"18.33011634,-66.96810075","18.334585,-66.980985",1449,182.39,42430,107.3
10001,Kent,Delaware,"39.08650081,-75.56908557","39.12322,-75.558604",4176.1,1518.2,162310,107.2
38045,LaMoure,North Dakota,"46.45686514,-98.53552136","46.405346,-98.520959",5835.2,2967.98,4139,107.1
27011,Big Stone,Minnesota,"45.42666861,-96.41175902","45.400021,-96.443222",3851.9,1292.46,5269,107.1
51580,Covington,Virginia,"37.77844914,-79.98646897","37.781277,-79.98934",403.1,14.16,5961,107.1
29159,Pettis,Missouri,"38.72862991,-93.28574595","38.702201,-93.246549",4497.7,1766.95,42201,107
31147,Richardson,Nebraska,"40.12248507,-95.71072452","40.099947,-95.673464",4044,1429.26,8363,107
27087,Mahnomen,Minnesota,"47.32568743,-95.80914984","47.296073,-95.840755",4068.3,1444.9,5413,107
51043,Clarke,Virginia,"39.11168663,-78.00084238","39.129687,-77.988093",2282.3,456.3,14034,106.8
42079,Luzerne,Pennsylvania,"41.17710779,-75.98243616","41.199679,-75.929184",5122.8,2305.95,320918,106.7
51171,Shenandoah,Virginia,"38.85502131,-78.57094994","38.86825,-78.529664",3872.7,1317.72,41993,106.7
13237,Putnam,Georgia,"33.32487292,-83.37253322","33.317059,-83.339663",3181,892.61,21218,106.5
72149,Villalba,Puerto Rico,"18.12668714,-66.4768966","18.12412,-66.486172",1021.9,92.3,26073,106.4
51620,Franklin,Virginia,"36.68260739,-76.93904795","36.678687,-76.936518",490.3,21.25,8582,106.4
01133,Winston,Alabama,"34.15006038,-87.37282173","34.163824,-87.415693",4237.9,1587.61,24484,106.4
29081,Harrison,Missouri,"40.35479064,-93.99223741","40.313851,-94.000823",4604.2,1871.28,8957,106.4
02195,Petersburg,Alaska,"56.81483989,-133.2753756","56.812712,-133.115025",9796.3,8500.29,3815,106.3
05113,Polk,Arkansas,"34.48354237,-94.22703458","34.52045,-94.258519",5012.3,2221.38,20662,106.3
48495,Winkler,Texas,"31.8498072,-103.048576","31.841034,-103.099982",4961.9,2178.46,7110,106.3
39143,Sandusky,Ohio,"41.35637876,-83.13788031","41.341058,-83.101952",3454.9,1057.89,60944,106.2
47117,Marshall,Tennessee,"35.45988706,-86.76303173","35.488656,-86.772777",3312.2,972.44,30617,106.2
39119,Muskingum,Ohio,"39.96652029,-81.94577514","39.961284,-81.996883",4405.1,1721.25,86074,106.2
29079,Grundy,Missouri,"40.1140924,-93.56516333","40.091968,-93.595469",3565.4,1127.36,10261,106.2
38051,McIntosh,North Dakota,"46.11180534,-99.4414601","46.144162,-99.492295",5326.4,2524.55,2809,106
39129,Pickaway,Ohio,"39.64207862,-83.02434476","39.666509,-82.993084",3815.1,1298.41,55698,105.9
72005,Aguadilla,Puerto Rico,"18.45762443,-67.11870737","18.459398,-67.12828",1030,94.61,60949,105.9
29223,Wayne,Missouri,"37.11085111,-90.46002347","37.107087,-90.512622",4693.8,1966.26,13521,105.9
53063,Spokane,Washington,"47.62101094,-117.4046155","47.681186,-117.37087",7154.7,4568.2,471221,105.9
48095,Concho,Texas,"31.32821047,-99.86258466","31.280122,-99.859636",5339.2,2548.03,4087,105.8
34027,Morris,New Jersey,"40.86433475,-74.54450811","40.859552,-74.501661",3651.3,1191.85,492276,105.8
08103,Rio Blanco,Colorado,"39.98077354,-108.2135142","40.051033,-108.280174",9656.5,8342.18,6666,105.7
19135,Monroe,Iowa,"41.02988241,-92.86909693","41.035615,-92.827682",3540.4,1123.32,7970,105.6
22111,Union,Louisiana,"32.83338993,-92.37657208","32.794504,-92.404307",5034.3,2271.39,22721,105.6
13135,Gwinnett,Georgia,"33.96231988,-84.02208515","33.951956,-84.057963",3509.8,1114.69,805321,105.1
40147,Washington,Oklahoma,"36.71379744,-95.9051557","36.729169,-95.938601",3440.5,1076.02,50976,104.9
13027,Brooks,Georgia,"30.84238782,-83.57926112","30.842082,-83.54009",3747.3,1276.98,16243,104.9
42009,Bedford,Pennsylvania,"40.00593624,-78.48960623","40.053372,-78.477467",5368,2621.83,49762,104.8
13207,Monroe,Georgia,"33.01002804,-83.91995646","33.038194,-83.906823",3356.1,1024.75,26424,104.8
37131,Northampton,North Carolina,"36.41416647,-77.39713928","36.431948,-77.434731",3906.2,1389.76,22099,104.8
48023,Baylor,Texas,"33.61640794,-99.21352901","33.596338,-99.26133",4963.5,2246.77,3726,104.7
18015,Carroll,Indiana,"40.58081023,-86.56181341","40.578983,-86.600098",3247.8,964.06,20155,104.6
47085,Humphreys,Tennessee,"36.03776338,-87.78156325","36.072233,-87.774505",3877.3,1375.23,18538,104.6
23013,Knox,Maine,"44.1579804,-69.17199358","44.129786,-69.162849",3217.1,945.69,39736,104.6
31183,Wheeler,Nebraska,"41.91487443,-98.52792607","41.880574,-98.543873",4033.1,1489.71,818,104.5
54031,Hardy,West Virginia,"39.00593245,-78.85886644","39.037706,-78.881937",4053.9,1508.18,14025,104.4
21125,Laurel,Kentucky,"37.10787394,-84.12134976","37.091397,-84.087834",3495.8,1123.93,58849,104.3
45025,Chesterfield,South Carolina,"34.6401938,-80.1551364","34.682027,-80.144685",4738.6,2069.59,46734,104.2
47099,Lawrence,Tennessee,"35.21761448,-87.39632794","35.2351,-87.355853",4164.2,1598.35,41869,104.2
01055,Etowah,Alabama,"34.04716481,-86.03722956","34.013693,-86.025393",3870.4,1385.62,104430,104
21039,Carlisle,Kentucky,"36.8552142,-88.97366251","36.854337,-88.94788",2301.4,490.63,5104,103.9
51143,Pittsylvania,Virginia,"36.81802713,-79.39806646","36.772086,-79.409643",5201.9,2509.55,63506,103.8
28115,Pontotoc,Mississippi,"34.22607612,-89.03636107","34.252502,-89.011424",3724.3,1289.01,29957,103.7
27097,Morrison,Minnesota,"46.01318526,-94.26934225","45.983428,-94.327628",5597,2913.9,33198,103.7
28119,Quitman,Mississippi,"34.25157572,-90.28908","34.27262,-90.262854",3359.1,1048.98,8223,103.7
18119,Owen,Indiana,"39.31256479,-86.8375988","39.315596,-86.799822",3275.3,997.89,21575,103.7
13227,Pickens,Georgia,"34.4651847,-84.4676046","34.455892,-84.442301",2543.3,601.02,29431,103.7
31097,Johnson,Nebraska,"40.39252282,-96.26520163","40.401369,-96.228933",3232,973.97,5217,103.6
72054,Florida,Puerto Rico,"18.37373653,-66.56023737","18.368262,-66.562452",649.6,39.39,12680,103.5
38049,McHenry,North Dakota,"48.23384898,-100.6349242","48.182793,-100.694529",7201.1,4853.52,5395,103.4
12041,Gilchrist,Florida,"29.7305602,-82.79601311","29.704639,-82.808262",3108.1,905.66,16939,103.3
28135,Tallahatchie,Mississippi,"33.95043083,-90.1738422","33.983144,-90.197125",4218.7,1671.29,15378,103.2
54035,Jackson,West Virginia,"38.83280244,-81.67198126","38.840404,-81.712041",3579.1,1202.66,29211,103.2
29023,Butler,Missouri,"36.71488464,-90.40703","36.75379,-90.413589",4357,1799.18,42794,102.7
28117,Prentiss,Mississippi,"34.61811415,-88.51975465","34.631502,-88.552652",3362.5,1074.79,25276,102.6
72083,Las Maras,Puerto Rico,"18.23470009,-66.98539758","18.241149,-66.993607",1124,120.07,9881,102.6
37047,Columbus,North Carolina,"34.2664584,-78.65654599","34.27927,-78.709221",5054.7,2427.58,58098,102.6
22073,Ouachita,Louisiana,"32.48347296,-92.15316415","32.514346,-92.129634",4075.7,1580.94,153720,102.5
40045,Ellis,Oklahoma,"36.21994583,-99.75389189","36.265997,-99.784141",5788.3,3189.61,4151,102.5
38037,Grant,North Dakota,"46.35548896,-101.6382258","46.387962,-101.711807",6714.4,4297.15,2394,102.4
37111,McDowell,North Carolina,"35.68643346,-82.05222651","35.667958,-82.021507",3454.9,1141.17,44996,102.3
45023,Chester,South Carolina,"34.69122311,-81.16065822","34.702761,-81.119727",3962.7,1503.89,33140,102.2
53035,Kitsap,Washington,"47.61188636,-122.6762156","47.613056,-122.632791",3267.4,1022.89,251133,102.2
48337,Montague,Texas,"33.67471084,-97.72413936","33.63828,-97.756255",5020.1,2411.04,19719,102.2
39053,Gallia,Ohio,"38.82665524,-82.31463981","38.830629,-82.274096",3548.1,1208.31,30934,102.1
24009,Calvert,Maryland,"38.53846417,-76.56638274","38.548518,-76.542042",2397.6,552.06,88737,102
30059,Meagher,Montana,"46.59835886,-110.8897583","46.526827,-110.875445",8027,6195.03,1891,102
72045,Comero,Puerto Rico,"18.23226222,-66.21886996","18.225751,-66.223559",874.8,73.56,20778,102
31099,Kearney,Nebraska,"40.50663314,-98.94877182","40.506264,-98.992742",3727.1,1337.07,6489,101.9
27101,Murray,Minnesota,"44.02216709,-95.76328482","43.98645,-95.74103",4351.5,1825.17,8725,101.9
42097,Northumberland,Pennsylvania,"40.85059074,-76.71092618","40.873395,-76.682108",3509.5,1187.17,94528,101.9
17135,Montgomery,Illinois,"39.23200184,-89.47833314","39.198961,-89.505319",4345.9,1822.54,30104,101.8
31093,Howard,Nebraska,"41.22005344,-98.51664922","41.189549,-98.493475",3905.8,1474.58,6274,101.7
13015,Bartow,Georgia,"34.23916053,-84.83819548","34.208435,-84.829122",3509.3,1190.21,100157,101.7
26087,Lapeer,Michigan,"43.09006153,-83.22090121","43.059695,-83.250561",4149.2,1665.4,88319,101.7
19011,Benton,Iowa,"42.08011739,-92.06463573","42.06222,-92.017478",4379.8,1855.12,26076,101.7
51117,Mecklenburg,Virginia,"36.67958056,-78.36400335","36.691889,-78.320815",4094.6,1620,32727,101.7
22117,Washington,Louisiana,"30.85233263,-90.03606586","30.835918,-89.996174",4227.7,1734.06,47168,101.5
45029,Colleton,South Carolina,"32.8692858,-80.66791449","32.916002,-80.655455",5310.5,2736.3,38892,101.5
32003,Clark,Nevada,"36.21573493,-115.0156747","36.143366,-115.14994",14504.2,20438.71,1951269,101.5
36059,Nassau,New York,"40.73768647,-73.58512115","40.716587,-73.602242",2753.5,737.41,1339532,101.4
50019,Orleans,Vermont,"44.8298448,-72.24593469","44.864953,-72.223292",4292.6,1795.56,27231,101.3
54093,Tucker,West Virginia,"39.11128813,-79.56864271","39.11173,-79.607202",3335.4,1085,7141,101.3
37171,Surry,North Carolina,"36.4114457,-80.69087119","36.431314,-80.656971",3755.5,1378.3,73673,101.2
01021,Chilton,Alabama,"32.85025258,-86.71979303","32.877547,-86.687406",4283.9,1794.48,43643,101.1
47071,Hardin,Tennessee,"35.19761086,-88.18398142","35.199678,-88.226837",3909.5,1495.25,26026,101.1
13199,Meriwether,Georgia,"33.0398412,-84.68580901","33.008863,-84.672846",3642.8,1298.16,21992,101.1
48001,Anderson,Texas,"31.81474569,-95.65407078","31.776143,-95.687072",5299.9,2752.13,58458,101
72085,Las Piedras,Puerto Rico,"18.18727197,-65.86885806","18.17997,-65.873506",946,87.75,38675,101
36105,Sullivan,New York,"41.71604325,-74.76435656","41.700086,-74.707459",5056.3,2507.45,77547,101
47169,Trousdale,Tennessee,"36.38994743,-86.15174696","36.393982,-86.170445",1736.2,295.76,7870,101
45069,Marlboro,South Carolina,"34.60403047,-79.67503781","34.635883,-79.670645",3556.4,1242.35,28933,100.9
48113,Dallas,Texas,"32.76663718,-96.77783404","32.808956,-96.788197",4792.5,2256.6,2368139,100.9
32510,Carson City,Nevada,"39.15066858,-119.7429873","39.166134,-119.753711",1951.2,374.67,55274,100.8
44009,Washington,Rhode Island,"41.46781615,-71.62472281","41.46723,-71.589511",2942.2,852.71,126979,100.8
50023,Washington,Vermont,"44.27124943,-72.61815158","44.241925,-72.58392",4253.3,1779.93,59534,100.8
27069,Kittson,Minnesota,"48.77785441,-96.78154767","48.729536,-96.781108",5373.3,2845.89,4552,100.7
51003,Albemarle,Virginia,"38.02435961,-78.55400623","38.05016,-78.516763",4346.4,1866.6,98970,100.6
51163,Rockbridge,Virginia,"37.81649466,-79.45200673","37.786365,-79.428059",3953.7,1547.67,22307,100.5
21055,Crittenden,Kentucky,"37.36012711,-88.09656647","37.332496,-88.095078",3069.4,932.27,9315,100.5
39065,Hardin,Ohio,"40.66029741,-83.65971145","40.689386,-83.675755",3503.5,1218.34,32058,100.4
40115,Ottawa,Oklahoma,"36.8346711,-94.81072714","36.858051,-94.837147",3504.9,1219.42,31848,100.4
19091,Humboldt,Iowa,"42.7764426,-94.20722537","42.74679,-94.215551",3363.8,1124.97,9815,100.3
55099,Price,Wisconsin,"45.68045498,-90.36109909","45.724747,-90.398474",5719,3248.82,14159,100.3
35003,Catron,New Mexico,"33.91449143,-108.4049365","33.928093,-108.549207",13425.7,17932.27,3725,100.3
28027,Coahoma,Mississippi,"34.22959343,-90.61006924","34.222427,-90.569863",3788.9,1430.82,26151,100.2
46095,Mellette,South Dakota,"43.57967687,-100.7564777","43.548671,-100.814632",5825.9,3385.91,2048,100.1
20079,Harvey,Kansas,"38.04293782,-97.42747573","38.047085,-97.385273",3733,1397.96,34684,99.8
48279,Lamb,Texas,"34.06859623,-102.3516289","34.028478,-102.324158",5122.2,2631.9,13977,99.8
48477,Washington,Texas,"30.21558261,-96.4118497","30.182708,-96.396264",3941.3,1564.23,33718,99.7
13033,Burke,Georgia,"33.06040855,-81.9984462","33.101987,-81.998447",4611.3,2141.84,23316,99.6
01039,Covington,Alabama,"31.2478859,-86.44704256","31.282449,-86.410955",5147.6,2668.87,37765,99.6
05109,Pike,Arkansas,"34.16236929,-93.65488292","34.187298,-93.624765",3918.8,1555.59,11291,99.4
21111,Jefferson,Kentucky,"38.18709572,-85.66149863","38.201775,-85.691832",3117,985.27,741096,99.3
39171,Williams,Ohio,"41.56051569,-84.58946697","41.533691,-84.573035",3279.6,1090.29,37642,99.3
37001,Alamance,North Carolina,"36.04475029,-79.39800424","36.071263,-79.414193",3283.6,1098.01,151131,99.1
54021,Gilmer,West Virginia,"38.92733096,-80.86113171","38.924402,-80.827613",2924.8,876.72,8693,98.8
39001,Adams,Ohio,"38.84525572,-83.47295412","38.848346,-83.517043",3842.8,1512.21,28550,98.8
48123,DeWitt,Texas,"29.0809221,-97.3567916","29.101571,-97.313585",4788.6,2354.23,20097,98.7
48331,Milam,Texas,"30.78384027,-96.97856144","30.747373,-97.01043",5065,2633.84,24757,98.7
01027,Clay,Alabama,"33.26819989,-85.86182354","33.272412,-85.820227",3903.5,1564.25,13932,98.7
27093,Meeker,Minnesota,"45.12330818,-94.52917971","45.136368,-94.482983",3913.3,1575.17,23300,98.6
47153,Sequatchie,Tennessee,"35.37215255,-85.41020541","35.354219,-85.392052",2584.7,688.57,14112,98.5
08007,Archuleta,Colorado,"37.19480842,-107.0520179","37.240087,-107.085027",5816.8,3496.94,12084,98.4
72055,Gunica,Puerto Rico,"17.98320135,-66.91966324","17.984623,-66.91068",964.4,95.96,19427,98.4
29135,Moniteau,Missouri,"38.63510262,-92.58014858","38.628938,-92.616373",3227.6,1074.91,15607,98.4
20085,Jackson,Kansas,"39.41674649,-95.79376092","39.400924,-95.751346",4053.4,1699.59,13462,98.3
72025,Caguas,Puerto Rico,"18.21858786,-66.05368443","18.226381,-66.045656",1210.4,151.77,142893,98.3
37071,Gaston,North Carolina,"35.29442055,-81.17999675","35.275594,-81.156574",2983.8,922.11,206086,98.3
